,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,latitude_dd,longitude_dd,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,hcollect_method_id,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,hwm_label,files,height_above_gnd,hwm_notes,uncertainty,hwm_uncertainty,peak_summary_id,elev_m
414,33.42766,-79.1229,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,,,,,Phone/Car GPS,NAD83,Kevin Hubbs,Kevin Hubbs,SCGEO18471,392 Myrtle Ave seed line inside an abandoned house on first floor door 2.55 from across from church,,,SC,Georgetown County,,No,33.42766,-79.1229,17029,Atlantic Ocean,18471,135,5,1,,33.42766,-79.1229,2016-10-20T04:00:00,7.6,,,N/A,,,3,Coastal,2016-10-13T04:00:00,1.0,2,869,869,no_label,[],2.55,,0.1673,0.02,,2.31648
415,33.41859,-79.12838,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,,,,,Phone/Car GPS,NAD83,Kevin Hubbs,Kevin Hubbs,SCGEO18472,520 Myrtle Ave seed line inside interior storage room under house and on outside wall marked in red,,,SC,Georgetown County,,No,33.41859,-79.12838,17030,Atlantic Ocean,18472,135,5,1,,33.41859,-79.12838,2016-10-20T04:00:00,7.4,,,N/A,,,3,Coastal,2016-10-13T04:00:00,0.0,2,869,869,no_label,[],1.23,,0.1673,0.02,,2.25552
416,33.4017,-79.13778,Matthew October 2016,Mud,Excellent: +/- 0.05 ft,,,,,Phone/Car GPS,NAD83,Kevin Hubbs,Kevin Hubbs,SCGEO18475,744 Spring Ave sand-mud line in storage room on 1st floor 1.19 marked on outside door first door on left,,,SC,Georgetown County,,No,33.40091,-79.13794,17033,Atlantic Ocean,18475,135,1,1,,33.4017,-79.13778,2016-10-20T04:00:00,8.3,,,N/A,,,3,Coastal,2016-10-13T04:00:00,0.0,2,869,869,no_label,[],1.19,,0.1673,0.05,,2.5298400000000005
417,35.110574,-75.970572,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Bryce McClenney,Marker,Phone/Car GPS,NAD83,Dominick Antolino,Dominick Antolino,NCHYD18476,Door jam in equipment shed near front entrance to Ocracoke Community Park.,,,NC,Hyde County,,No,35.110574,-75.970572,17034,Pamlico Sound,18476,135,5,1,,35.110574,-75.970572,2016-10-13T04:00:00,5.2,2,6,N/A,1891,4,3,Coastal,2016-10-13T04:00:00,0.0,2,1731,1731,no_label,[],1.55,"TBM used, levels ran.",0.001,,,1.5849600000000001
418,33.44929,-79.11743,Matthew October 2016,Seed line,Good: +/- 0.10 ft,,,,,Phone/Car GPS,NAD83,Kevin Hubbs,Kevin Hubbs,SCGEO18477,83 Grackle Dr seed line on 4x4 post holding up upstairs deck in back yard and verified by owner marked in red,,,SC,Georgetown County,,No,33.44929,-79.11743,17035,Atlantic Ocean,18477,135,5,2,,33.44929,-79.11743,2016-10-19T04:00:00,7.8,,,N/A,,,3,Coastal,2016-10-13T04:00:00,0.0,2,869,869,no_label,[],0.47,,0.0515,0.1,,2.37744
419,35.116915,-75.984533,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Bryce McClenney,Marker,Phone/Car GPS,NAD83,Dominick Antolino,Dominick Antolino,NCHYD18478,Bottom of white fence bordering east side of Ocracoke Preservation Museum.,,,NC,Hyde County,,No,35.116915,-75.984533,17036,Pamlico Sound,18478,135,5,1,,35.116915,-75.984533,2016-10-13T04:00:00,4.2,2,6,N/A,1892,4,3,Coastal,2016-10-13T04:00:00,0.0,2,1731,1731,no_label,[],0.6,"TBM used, levels ran",0.001,,,1.2801600000000002
420,35.111861,-75.979983,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,Bryce McClenney,Marker,Phone/Car GPS,NAD83,Dominick Antolino,Dominick Antolino,NCHYD18479,Seed line on phone box on northwestern wall of Village Craftsmen near steps to front door.,,,NC,Hyde County,,No,35.111861,-75.979983,17037,Pamlico Sound,18479,135,5,1,,35.111861,-75.979983,2016-10-13T04:00:00,4.7,2,2,N/A,1893,4,3,Coastal,2016-10-13T04:00:00,0.0,2,1731,1731,no_label,[],2.53,"TBM used, levels ran.",0.001,,,1.43256
421,35.108929,-75.986026,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,Bryce McClenney,Marker,Phone/Car GPS,NAD83,Dominick Antolino,Dominick Antolino,NCHYD18480,Bottom of white fence post (fourth from end near lighthouse) along boardwalk to Ocracoke Lighthouse.,,,NC,Hyde County,,No,35.108929,-75.986026,17038,Pamlico Sound,18480,135,5,1,,35.108929,-75.986026,2016-10-13T04:00:00,3.5,2,2,N/A,1894,4,3,Coastal,2016-10-13T04:00:00,0.0,2,1731,1731,no_label,[],0.5,"TBM was used, levels ran.",0.001,,,1.0668
422,35.126155,-75.921836,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Bryce McClenney,Marker,Phone/Car GPS,NAD83,Dominick Antolino,Dominick Antolino,NCHYD18481,Inside door jamb of wooden shed near front entrance to NPS Ocracoke Campground,,,NC,Hyde County,,No,35.126155,-75.921836,17039,Pamlico Sound,18481,135,5,1,,35.126155,-75.921836,2016-10-13T04:00:00,5.6,2,6,N/A,1895,4,3,Coastal,2016-10-13T04:00:00,0.0,2,1731,1731,no_label,[],1.85,Levels ran to TBM,0.001,,,1.70688
423,29.88513,-81.29704,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Mickey Messer,Other (Note in Description box),Phone/Car GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLSTJ18482,private home,,,FL,St. Johns County,,No,29.88513,-81.29704,17040,Matanzas River,18482,135,5,3,"HWM is a black sharpie line on the right side of home (from front), facing the corner of S.  Matazas and Solano",29.88513,-81.29704,2016-10-18T04:00:00,7.485,2,2,N/A,1301,9,3,Coastal,2016-10-09T04:00:00,1.0,4,1741,1741,no_label,[],2.74,HWM to LSD = 2.780,,,,2.281428
424,29.82583312,-81.30437868,Matthew October 2016,Debris,Poor: +/- 0.40 ft,NAVD88,Level Gun,Mickey Messer,Stake,Phone/Car GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLSTJ18483,private home,,,FL,St. Johns County,,No,29.82583312,-81.30437868,17041,Matanzas River,18483,135,2,4,Private home. Debris line on shore. Stake is approx 15 ft from wood area SE side of home in the backyard towards water.,29.82583312,-81.30437868,2016-10-20T04:00:00,8.195,2,2,N/A,1302,7,3,Coastal,2016-10-10T04:00:00,1.0,4,1741,1741,no_label,[],,"Debris line on shore. No height abv ground noted. Type of HWM is Run up.

HWM= LSD",,,,2.4978360000000004
425,29.81125,-81.29536,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Mickey Messer,Other (Note in Description box),Phone/Car GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLSTJ18484,Concrete barrier for dumpster. Wood/concrete dumpster enclosure between Apt. 8/7 and 14/13,,,FL,St. Johns County,,No,29.81125,-81.29536,17042,Intracoastal,18484,135,5,3,Concrete barrier for dumpster. Wood/concrete dumpster enclosure between Apt. 8/7 and 14/13. HWM was marked with black sharpie line.,29.81125,-81.29536,2016-10-18T04:00:00,7.592,2,2,N/A,1459,9,3,Coastal,2016-10-10T04:00:00,1.0,4,1741,1741,no_label,[],1.79,"HWM will probably be behind dumpster.

HWM to LSD = 1.78",,,,2.3140416
426,29.88644,-81.32285,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Mickey Messer,Marker,Phone/Car GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLSTJ18485,Rivers Edge Marina.,,,FL,St. Johns County,,No,29.88644,-81.32285,17043,San Sebastian River,18485,135,5,2,Rivers Edge Marina. HWM is on the inside of the white fence along road to the left of the marina (right of Hurricane Patty's). HWM is marked with a black sharpie line.,29.88644,-81.32285,2016-10-19T04:00:00,7.128,2,2,N/A,1303,4,3,Coastal,2016-10-10T04:00:00,1.0,4,1741,1741,no_label,[],1.77,HWM to LSD = 1.75,,,,2.1726144
427,33.469995,-79.098598,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,,,,Marker,Phone/Car GPS,NAD83,Pat Sadler,Pat Sadler,SCGEO18487,"43 Sportsman Drive
LItchfield Beach, SC",,,SC,Georgetown County,,No,33.469995,-79.098598,17045,Clubhouse Creek,18487,135,5,1,"at the eastern corner of the house, on left, wooden doorway to gas cylinder.  Mark on inside door was transferred to outer door.  Both are marked.",33.469995,-79.098598,2016-10-19T04:00:00,7.3,,,N/A,,4,3,Riverine,2016-10-14T04:00:00,1.0,2,1733,1733,no_label,[],2.21,,0.0515,0.05,,2.22504
428,33.468257,-79.096825,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,,,,Tape,Phone/Car GPS,NAD83,,Courtney Huston,SCGEO18488,"Lithchfield Inn
Norris Drive
Litchfield Beach, SC",,,SC,Georgetown County,,No,33.468257,-79.096825,17046,Atlantic Ocean,18488,135,5,3,"in back of property in the upper right eastern side as facing ocean, approx. 30 ft. to left of boardwalk on palm tree. and 50 ft. from right back corner of Inn.",33.468257,-79.096825,2016-10-19T04:00:00,9.7,,,N/A,,2,3,Coastal,2016-10-14T04:00:00,1.0,2,,1752,no_label,[],0.52,,0.0515,0.2,,2.95656
429,29.89127,-81.3216,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Mickey Messer,Marker,Phone/Car GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLSTJ18489,Concrete wall / next to King St,,,FL,St. Johns County,,No,29.89127,-81.3216,17047,San Sebastian River,18489,135,5,3,Concrete wall / next to King St. HWM is located between the 3rd and 4th wall pillar from Malagest St. Marked with black sharpie line.,29.89127,-81.3216,2016-10-17T04:00:00,7.111,2,2,N/A,1304,4,3,Coastal,2016-10-10T04:00:00,1.0,4,1741,1741,no_label,[],3.08,HWM to LSD= 3.100,,,,2.1674328
430,35.7966,-75.54925,Matthew October 2016,Debris,Poor: +/- 0.40 ft,NAVD88,Level Gun,Steve Harden,Stake,Map (digital or paper),NAD83,J. Curtis Weaver,Steve Harden,NCDAR00005,Boat launch area next to Oregon Inlet USCG station,,"South Atlantic, SWaTH",NC,Dare County,,No,35.796601,-75.5492,17048,Motts Creek at Pamlico Sound (Oregon Inlet),6940,135,2,4,"Debris line on ground surface adjacent to bulkhead top, approximately 15 feet from WL sensor bracket",35.7966,-75.54925,2016-10-15T04:00:00,2.7,2,2,N/A,1549,7,4,Coastal,2016-10-09T04:00:00,0.0,2,762,761,no_label,[],0.0,The assigned survey uncertainty value is based on the GNSS survey conducted when the survey reference marks/points and sensor bracket originally were established at this site.,0.039,,,0.8229600000000001
431,29.917344,-81.298191,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Kevin Grimsley,Marker,Phone/Car GPS,WGS84 (from Digital Map),William McDevitt,William McDevitt,FLSTJ18490,seed /debris line on Northern Beaches Building,,,FL,St. Johns County,,No,29.917344,-81.298191,17049,Atlantic,18490,135,5,3,seed/debris line on front of Ed Ashe building,29.917344,-81.298191,2016-10-17T04:00:00,7.274,2,2,N/A,1346,4,3,Coastal,2016-10-09T04:00:00,0.0,4,1461,1461,no_label,[],2.61,"marker line on seed line, also tap-con in concrete below seed line",,,,2.2171152000000003
432,29.88651,-81.32587,Matthew October 2016,Debris,Fair: +/- 0.20 ft,NAVD88,Level Gun,Mickey Messer,Stake,Phone/Car GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLSTJ18491,light green private home.,,,FL,St. Johns County,,No,29.88651,-81.32587,17050,Intracoastal,18491,135,2,3,"Light green private home. Stake in yard to the left side of house, across Rio Vista Dr and body of water. Stake is approx 20 ft to right of bushes and approx 10 ft back from sidewalk.",29.88651,-81.32587,2016-10-19T04:00:00,6.816,2,2,N/A,1305,7,3,Coastal,2016-10-10T04:00:00,1.0,4,1741,1741,no_label,[],,"Stake placed at seed line of debris.

HWM = LSD",,,,2.0775168
433,29.8837,-81.31567,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Mickey Messer,Not marked,Phone/Car GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLSTJ18492,light blue/white abandon home,,,FL,St. Johns County,,No,29.8837,-81.31567,17054,San Sebastian,18492,135,5,2,Light blue/white abandon home. HWM on front door of house on corner of Lovett and Riberis St.,29.8837,-81.31567,2016-10-19T04:00:00,7.206,2,2,N/A,1306,8,3,Coastal,2016-10-10T04:00:00,0.0,4,1741,1741,no_label,[],1.25,Height above ground 1.25 to metal door base,,,,2.1963888000000003
434,30.02988,-81.32503,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Kevin Grimsley,Marker,Phone/Car GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLSTJ18493,blue condemned home,,,FL,St. Johns County,,No,30.02988,-81.32503,17056,Atlantic,18493,135,5,3,Blue condemned home. HWM is beneath the stairs that lead to the front door. Could not do tape down due to large amounts of debris surrounding home.,30.02988,-81.32503,2016-10-19T04:00:00,13.116,2,2,N/A,1444,4,3,Coastal,2016-10-11T04:00:00,0.0,4,1741,1741,no_label,[],2.31,,,,,3.9977568
435,29.91495,-81.29687,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,Kevin Grimsley,Other (Note in Description box),Phone/Car GPS,WGS84 (from Digital Map),William McDevitt,William McDevitt,FLSTJ18495,home with seed line,,,FL,St. Johns County,,No,29.91495,-81.29687,17057,Atlantic,18495,135,5,1,"seed line inside of house on front double doors, Tap con placed in front of door.",29.91495,-81.29687,2016-10-17T04:00:00,7.0,2,2,N/A,1353,9,3,Coastal,2016-10-09T04:00:00,0.0,4,1461,1461,no_label,[],0.55,An engineer rule was used to measure up from tap-con to HWM on door= .52ft.,,,,2.1336
436,33.73769,-78.82161,Matthew October 2016,Debris,VP: > 0.40 ft,NAVD88,RT-GNSS,,Stake,Phone/Car GPS,NAD83,Philip Habermehl,,SCHOR18494,CAROLINA DUNES HOTEL  AT 6810 NORTH OCEAN BLVD,,,SC,Horry County,,No,33.73769,-78.82161,17058,ATLANTIC OCEAN,18494,135,2,5,LOCATED IN DEBRIS LINE BEHIND HOTEL. MARKED WITH STAKES AND FLAGGING AT LAND SURFACE.,33.73769,-78.82161,2016-10-20T05:00:00,9.9,2,6,N/A,,7,3,Coastal,2016-10-14T05:00:00,0.0,2,1600,,no_label,[],0.0,SC - HOR - 0718 B,0.1005,0.5,,3.01752
437,33.61536,-78.962202,Matthew October 2016,Seed line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,,Nail,Phone/Car GPS,NAD83,Nathan Matthews,Nathan Matthews,SCHOR18496,Board walk on back side of rental property along beach,,,SC,Horry County,,No,33.61536,-78.962202,17060,Atlantic,18496,135,5,4,Nail in 4x6 support of access deck leading from rental property to beach.  HWM is also marked with black sharpie and flagging.,33.61536,-78.962202,2016-10-16T00:00:00,11.5,2,6,N/A,,5,3,Coastal,2016-10-14T00:00:00,0.0,2,1735,1735,no_label,[],0.7,,0.0284,,,3.5052000000000003
438,29.95459,-81.31112,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Mickey Messer,Marker,Phone/Car GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLSTJ18497,private home.,,,FL,St. Johns County,,No,29.95459,-81.31112,17061,Tolomato River,18497,135,5,2,"Private home. HWM is on the insid of fence to the left of the house towards the street, on the corner of 3rd St and Myrtle. Line is next to the second fence post.",29.95459,-81.31112,2016-10-17T04:00:00,6.71,2,2,N/A,1307,4,3,Coastal,2016-10-11T04:00:00,1.0,4,1741,1741,no_label,[],2.21,HWM to LSD = 2.195,,,,2.045208
439,35.35001,-75.51186,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Steve Harden,Nail and HWM tag,Map (digital or paper),NAD83,J. Curtis Weaver,Steve Harden,NCDAR00004,Avon Seafood,,"SWaTH, South Atlantic",NC,Dare County,,No,35.350154,-75.511965,17062,Pamlico Sound,6912,135,5,2,Nail located on east side of Avon Seafood in front of garage door and sign that says Avon Seafood.,35.35001,-75.51186,2016-10-15T04:00:00,4.8,2,2,N/A,1541,6,4,Coastal,2016-10-10T04:00:00,0.0,2,762,761,no_label,[],0.63,The assigned survey uncertainty value is based on the GNSS survey conducted when the survey reference marks/points and sensor bracket originally were established at this site.,0.121,0.1,,1.4630400000000001
440,33.617444,-78.960491,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Other (Note in Description box),Phone/Car GPS,NAD83,Nathan Matthews,Nathan Matthews,SCHOR18498,Rental property within Ocean Lakes Family campground,,,SC,Horry County,,No,33.617444,-78.960491,17063,Atlantic,18498,135,5,3,Under stairs leading to 2nd deck of 1209 Sand Dollar Dr.  Marked by black sharpie.,33.617444,-78.960491,2016-10-18T04:00:00,8.5,2,6,N/A,,9,3,Coastal,2016-10-14T04:00:00,0.0,2,1735,1735,no_label,[],0.83,,0.0651,,,2.5908
441,29.91184,-81.29394,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Kevin Grimsley,Marker,Phone/Car GPS,WGS84 (from Digital Map),William McDevitt,William McDevitt,FLSTJ18499,home with seed line on back yard wall,,,FL,St. Johns County,,No,29.91184,-81.29394,17064,Atlantic,18499,135,5,3,seed line on front yard pillar on left side of driveway,29.91184,-81.29394,2016-10-17T04:00:00,7.014,2,2,N/A,1357,4,3,Coastal,2016-10-09T04:00:00,0.0,4,1461,1461,no_label,[],1.32,,,,,2.1378672
442,35.26583,-75.51971,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Steve Harden,Nail and HWM tag,Map (digital or paper),NAD83,J. Curtis Weaver,Steve Harden,NCDAR12790,Lighthouse View Motel,,"SWaTH, South Atlantic",NC,Dare County,,No,35.266211,-75.519356,17066,Atlantic Ocean,12790,135,5,2,"Seed line on support post for rear deck storage shed on back side of office for Lighthouse View Motel, between the stairs and the AC unit",35.26583,-75.51971,2016-10-15T04:00:00,7.6,2,2,N/A,1615,6,4,Coastal,2016-10-11T04:00:00,0.0,2,762,761,no_label,[],2.1,The assigned survey uncertainty value is based on the GNSS survey conducted when the survey reference marks/points and sensor bracket originally were established at this site.,0.121,0.1,,2.31648
443,35.26524,-75.55724,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Steve Harden,Marker,Map (digital or paper),NAD83,J. Curtis Weaver,Dominick Antolino,NCDAR00002,Bulkhead at sound behind Scott's Boat Yard,,"South Atlantic, SWaTH",NC,Dare County,,No,35.266519,-75.557625,17069,Pamlico Sound,6901,135,5,2,"Nail on staircase support post, on the NE side of the office/repair boat barn.",35.26524,-75.55724,2016-10-15T04:00:00,6.4,2,2,N/A,1522,4,4,Coastal,2016-10-15T04:00:00,0.0,2,762,1731,no_label,[],3.7,"S. Harden comment, appears that survey crew (BGC/CRC) transferred HWMs identified by J.C. Weaver inside boat barn to an outside post on NE corner of barn for surveying that was done on 10/15/16. The assigned survey uncertainty value is based on the GNSS survey conducted when the survey reference marks/points and sensor bracket originally were established at this site.",0.121,,,1.9507200000000002
444,33.479697,-79.08791,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,,,,Marker,Phone/Car GPS,NAD83,Pat Sadler,Pat Sadler,SCGEO18501,"Litchfiield by the Sea
601 Retreat Beach Circle
LitchField Beach",,,SC,Georgetown County,,No,33.479697,-79.08791,17070,Atlantic Ocean,18501,135,5,3,"4th 4x4 from ocean, on left side, on the inside of boardwalk between Bridgewater and Sandpiper Condo Bldgs.",33.479697,-79.08791,2016-10-19T04:00:00,10.6,,,N/A,,4,3,Riverine,2016-10-14T04:00:00,1.0,2,1733,1733,no_label,[],0.45,mailing address is Pawley's Island,0.0515,0.2,,3.23088
445,33.74632,-78.8093,Matthew October 2016,Debris,VP: > 0.40 ft,NAVD88,RT-GNSS,,Stake,Phone/Car GPS,NAD83,,,SCHOR18502,PUBLIC BEACH ACCESS AT 81ST AVE AND 8100 BEACH DRIVE,,,SC,Horry County,,No,33.74632,-78.8093,17071,ATLANTIC OCEAN,18502,135,2,5,,33.74632,-78.8093,2016-10-20T05:00:00,11.6,2,6,N/A,,7,3,Coastal,2016-10-14T05:00:00,0.0,2,,,no_label,[],0.0,North of walkway,0.1005,0.5,,3.53568
446,33.621337,-78.957758,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Other (Note in Description box),Phone/Car GPS,NAD83,Nathan Matthews,Nathan Matthews,SCHOR18503,Rental property inside Ocean Lakes Family Campground.,,,SC,Horry County,,No,33.621337,-78.957758,17072,Atlantic,18503,135,5,2,Seed / mud line on wooden storage area door. Marked with black sharpie.,33.621337,-78.957758,2016-10-18T04:00:00,8.9,2,6,N/A,,9,3,Coastal,2016-10-14T04:00:00,0.0,2,1735,1735,no_label,[],0.86,,0.0651,,,2.7127200000000005
447,29.95527,-81.31259,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Mickey Messer,Marker,Phone/Car GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLSTJ18504,Caps on the Water restaurant,,,FL,St. Johns County,,No,29.95527,-81.31259,17073,Tolomato River,18504,135,5,2,"Caps on the Water restaurant. Facing restaurant the HWM is on the fence to the right, nr the set back corner between the gas tank and the outward extending fence to the lower left of manatee sign.",29.95527,-81.31259,2016-10-17T04:00:00,6.708,2,2,N/A,1308,4,3,Coastal,2016-10-11T04:00:00,1.0,4,1741,1741,no_label,[],1.83,,,,,2.0445984000000004
448,29.94995,-81.3086,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Mickey Messer,Marker,Phone/Car GPS,WGS84 (from Digital Map),Tiffany Carson,Tiffany Carson,FLSTJ18505,private home,,,FL,St. Johns County,,No,29.94995,-81.3086,17074,Tolomato River,18505,135,5,2,"Private home. House is on the corner of Myrtle and Euclid Ave, HWM is on the NW side of home wiithin the chain link fence.",29.94995,-81.3086,2016-10-19T04:00:00,6.546,2,2,N/A,1309,4,3,Coastal,2016-10-11T04:00:00,1.0,4,1741,1741,no_label,[],1.79,"dirt ground

HWM to LSD = 1.78",,,,1.9952208000000002
449,33.493414,-79.074873,Matthew October 2016,Seed line,Good: +/- 0.10 ft,,,,Marker,Phone/Car GPS,NAD83,Pat Sadler,Pat Sadler,SCGEO18506,"1048 Parker Drive
North Litchfield Beach",,,SC,Georgetown County,,No,33.493414,-79.074873,17075,Atlantic Ocean,18506,135,5,2,"on 6th 4x4, left side from ocean, of boardwalk from house to beach.  Mark on house side of 4x4.",33.493414,-79.074873,2016-10-19T04:00:00,10.1,,,N/A,,4,3,Coastal,2016-10-14T04:00:00,0.0,2,1733,1733,no_label,[],0.62,"part of dune breached, so may have been some moving water?",0.0515,0.1,,3.07848
